product_id,brand,title,description,category,subcategory,gender,color,material,fit,sleeve,pattern,price,health_score,health_classification,attribute_completeness_score,title_quality_score,description_quality_score,category_consistency_score,missing_attributes,quality_issues
PROD_141,Jack & Jones,Jack & Jones Men's Black Cotton Solid T-shirts,"Elevate your wardrobe with this black t-shirts from Jack & Jones. Crafted from premium cotton fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,,Short Sleeve,Solid,499.0,96.67,Excellent,91.67,100.0,100.0,100.0,"[""fit""]","[""Missing required attributes: fit""]"
PROD_142,Wrogn,Men's T-shirts,"Elevate your wardrobe with this black t-shirts from Wrogn. Crafted from premium cotton fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,Relaxed,Short Sleeve,Striped,699.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'wrogn' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_143,HRX,HRX Men's Black Cotton Floral T-shirts,Nice t-shirts for daily wear.,T-shirts,Round Neck Tee,Men,Black,Cotton,,Full Sleeve,Floral,1299.0,80.67,Good,91.67,100.0,20.0,100.0,"[""fit""]","[""Missing required attributes: fit"", ""Description is missing or critically inadequate (< 30 characters)"", ""Description does not specify fabric / material details""]"
PROD_144,HRX,HRX Men's Black Cotton Printed T-shirts,"Elevate your wardrobe with this black t-shirts from HRX. Crafted from premium cotton fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,Wide Leg,Full Sleeve,Printed,699.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_145,Souled Store,Souled Store Men's Black Cotton Solid T-shirts,"Elevate your wardrobe with this black t-shirts from Souled Store. Crafted from premium cotton fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,,Half Sleeve,Solid,1299.0,96.67,Excellent,91.67,100.0,100.0,100.0,"[""fit""]","[""Missing required attributes: fit""]"
PROD_146,Wrogn,Wrogn Men's Black Cotton Floral T-shirts,"Elevate your wardrobe with this black t-shirts from Wrogn. Crafted from premium cotton fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,Slim,Long Sleeve,Floral,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_147,Bewakoof,Bewakoof Men's Black Cotton Checked T-shirts,"Elevate your wardrobe with this black t-shirts from Bewakoof. Crafted from premium cotton fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,,Sleeveless,Checked,499.0,96.67,Excellent,91.67,100.0,100.0,100.0,"[""fit""]","[""Missing required attributes: fit""]"
PROD_148,Wrogn,Wrogn Men's Maroon Cotton Embroidered T-shirts,"Elevate your wardrobe with this maroon t-shirts from Wrogn. Crafted from premium cotton fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Maroon,Cotton,Straight,Half Sleeve,Embroidered,699.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_149,Puma,Puma Men's Brown Cotton Printed T-shirts,"Elevate your wardrobe with this brown t-shirts from Puma. Crafted from premium cotton fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Brown,Cotton,,Half Sleeve,Printed,499.0,96.67,Excellent,91.67,100.0,100.0,100.0,"[""fit""]","[""Missing required attributes: fit""]"
PROD_150,Roadster,Roadster Men's Black Cotton Floral T-shirts,"Elevate your wardrobe with this black t-shirts from Roadster. Crafted from premium cotton fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,Relaxed,Long Sleeve,Floral,899.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_151,HRX,HRX Men's Navy Cotton Embroidered T-shirts,"Elevate your wardrobe with this navy t-shirts from HRX. Crafted from premium cotton fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Navy,Cotton,Wide Leg,Sleeveless,Embroidered,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_152,HRX,HRX Men's Brown Cotton Embroidered T-shirts,"Elevate your wardrobe with this brown t-shirts from HRX. Crafted from premium cotton fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Brown,Cotton,Oversized,Long Sleeve,Embroidered,699.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_153,Bewakoof,Bewakoof Men's White Cotton Striped T-shirts,"Elevate your wardrobe with this white t-shirts from Bewakoof. Crafted from premium cotton fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,White,Cotton,Slim,Half Sleeve,Striped,699.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_154,HRX,HRX Men's Black Cotton Checked T-shirts,"Elevate your wardrobe with this black t-shirts from HRX. Crafted from premium cotton fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Black,Cotton,Straight,Sleeveless,Checked,899.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_155,Bewakoof,Bewakoof Men's White Polyester Embroidered T-shirts,"Elevate your wardrobe with this white t-shirts from Bewakoof. Crafted from premium polyester fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,White,Polyester,Wide Leg,Sleeveless,Embroidered,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_156,Puma,Puma Men's Beige Viscose Solid T-shirts,"Elevate your wardrobe with this beige t-shirts from Puma. Crafted from premium viscose fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Beige,Viscose,Relaxed,Short Sleeve,Solid,499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_157,Bewakoof,Bewakoof Men's Maroon Polyester Solid T-shirts,"Elevate your wardrobe with this maroon t-shirts from Bewakoof. Crafted from premium polyester fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Maroon,Polyester,Skinny,Sleeveless,Solid,499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_158,Roadster,Roadster Men's Brown Viscose Embroidered T-shirts,"Elevate your wardrobe with this brown t-shirts from Roadster. Crafted from premium viscose fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Men,Brown,Viscose,Skinny,Full Sleeve,Embroidered,899.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_159,Wrogn,Wrogn Women's Black Cotton Embroidered T-shirts,"Elevate your wardrobe with this black t-shirts from Wrogn. Crafted from premium cotton fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Women,Black,Cotton,Relaxed,Long Sleeve,Embroidered,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_160,Puma,Puma Women's Blue Viscose Solid T-shirts,"Elevate your wardrobe with this blue t-shirts from Puma. Crafted from premium viscose fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",T-shirts,Round Neck Tee,Women,Blue,Viscose,Relaxed,Short Sleeve,Solid,1299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_161,Blackberrys,Blackberrys Men's Black Polyester Embroidered Trousers,"Elevate your wardrobe with this black trousers from Blackberrys. Crafted from premium polyester fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Polyester,Oversized,,Embroidered,1199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_162,Peter England,Men's Trousers,"Elevate your wardrobe with this black trousers from Peter England. Crafted from premium viscose fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Viscose,Wide Leg,,Floral,2199.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'peter england' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_163,Highlander,Highlander Men's Black Cotton Solid Trousers,Nice trousers for daily wear.,Trousers,Chinos,Men,Black,Cotton,Relaxed,,Solid,2199.0,84.0,Good,100.0,100.0,20.0,100.0,[],"[""Description is missing or critically inadequate (< 30 characters)"", ""Description does not specify fabric / material details""]"
PROD_164,Blackberrys,Blackberrys Men's Black Cotton Floral Trousers,"Elevate your wardrobe with this black trousers from Blackberrys. Crafted from premium cotton fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Cotton,Straight,,Floral,1199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_165,Mark & Spencer,Mark & Spencer Men's Black Viscose Printed Trousers,"Elevate your wardrobe with this black trousers from Mark & Spencer. Crafted from premium viscose fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Viscose,Regular,,Printed,2199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_166,Mark & Spencer,Mark & Spencer Men's Black Viscose Floral Trousers,"Elevate your wardrobe with this black trousers from Mark & Spencer. Crafted from premium viscose fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Viscose,Wide Leg,,Floral,1199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_167,Peter England,Peter England Men's Black Linen Floral Trousers,"Elevate your wardrobe with this black trousers from Peter England. Crafted from premium linen fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Linen,Oversized,,Floral,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_168,Allen Solly,Allen Solly Men's Black Linen Printed Trousers,"Elevate your wardrobe with this black trousers from Allen Solly. Crafted from premium linen fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Linen,Wide Leg,,Printed,2199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_169,Mark & Spencer,Mark & Spencer Men's Black Viscose Printed Trousers,"Elevate your wardrobe with this black trousers from Mark & Spencer. Crafted from premium viscose fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Viscose,Regular,,Printed,1199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_170,Highlander,Highlander Men's Black Linen Embroidered Trousers,"Elevate your wardrobe with this black trousers from Highlander. Crafted from premium linen fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Black,Linen,Relaxed,,Embroidered,2199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_171,Mark & Spencer,Mark & Spencer Men's Maroon Polyester Floral Trousers,"Elevate your wardrobe with this maroon trousers from Mark & Spencer. Crafted from premium polyester fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Maroon,Polyester,Relaxed,,Floral,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_172,Peter England,Peter England Men's Pink Linen Printed Trousers,"Elevate your wardrobe with this pink trousers from Peter England. Crafted from premium linen fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Pink,Linen,Relaxed,,Printed,1599.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_173,Allen Solly,Allen Solly Men's Red Viscose Checked Trousers,"Elevate your wardrobe with this red trousers from Allen Solly. Crafted from premium viscose fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Red,Viscose,Oversized,,Checked,2199.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_174,Allen Solly,Allen Solly Men's Red Polyester Checked Trousers,"Elevate your wardrobe with this red trousers from Allen Solly. Crafted from premium polyester fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Red,Polyester,Straight,,Checked,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_175,Peter England,Peter England Men's Pink Viscose Striped Trousers,"Elevate your wardrobe with this pink trousers from Peter England. Crafted from premium viscose fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Pink,Viscose,Oversized,,Striped,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_176,Highlander,Highlander Men's Green Linen Printed Trousers,"Elevate your wardrobe with this green trousers from Highlander. Crafted from premium linen fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Men,Green,Linen,Wide Leg,,Printed,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_177,Peter England,Peter England Men's Olive Viscose Striped Trousers,"Elevate your wardrobe with this olive trousers from Peter England. Crafted from premium viscose fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Cargos,Men,Olive,Viscose,Regular,,Striped,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_178,Highlander,Highlander Men's Yellow Linen Solid Trousers,"Elevate your wardrobe with this yellow trousers from Highlander. Crafted from premium linen fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Cargos,Men,Yellow,Linen,Relaxed,,Solid,1599.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_179,Mark & Spencer,Mark & Spencer Women's Grey Polyester Solid Trousers,"Elevate your wardrobe with this grey trousers from Mark & Spencer. Crafted from premium polyester fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Women,Grey,Polyester,Straight,,Solid,2799.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_180,Allen Solly,Allen Solly Women's Beige Viscose Embroidered Trousers,"Elevate your wardrobe with this beige trousers from Allen Solly. Crafted from premium viscose fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Trousers,Chinos,Women,Beige,Viscose,Regular,,Embroidered,1599.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_181,Lino Perros,Lino Perros Women's Brown Leather Solid Handbags,"Elevate your wardrobe with this brown handbags from Lino Perros. Crafted from premium leather fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Solid,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_182,Caprese,Women's Handbags,"Elevate your wardrobe with this brown handbags from Caprese. Crafted from premium leather fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Embroidered,1499.0,87.5,Excellent,100.0,50.0,100.0,100.0,[],"[""Title is too brief (< 20 characters)"", ""Brand 'caprese' not found in title"", ""Title lacks key descriptive modifiers (color, fit, or material)""]"
PROD_183,Caprese,Caprese Women's Brown Leather Striped Handbags,Nice handbags for daily wear.,Handbags,Tote Bag,Women,Brown,Leather,,,Striped,4999.0,84.0,Good,100.0,100.0,20.0,100.0,[],"[""Description is missing or critically inadequate (< 30 characters)"", ""Description does not specify fabric / material details""]"
PROD_184,Hidesign,Hidesign Women's Brown Leather Printed Handbags,"Elevate your wardrobe with this brown handbags from Hidesign. Crafted from premium leather fabric offering superior comfort and durability. Features printed design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Printed,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_185,Baggit,Baggit Women's Brown Leather Floral Handbags,"Elevate your wardrobe with this brown handbags from Baggit. Crafted from premium leather fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Floral,1499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_186,Accessorize London,Accessorize London Women's Brown Leather Floral Handbags,"Elevate your wardrobe with this brown handbags from Accessorize London. Crafted from premium leather fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Floral,2299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_187,Accessorize London,Accessorize London Women's Brown Leather Solid Handbags,"Elevate your wardrobe with this brown handbags from Accessorize London. Crafted from premium leather fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Solid,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_188,Lavie,Lavie Women's Brown Leather Striped Handbags,"Elevate your wardrobe with this brown handbags from Lavie. Crafted from premium leather fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Striped,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_189,Baggit,Baggit Women's Brown Leather Checked Handbags,"Elevate your wardrobe with this brown handbags from Baggit. Crafted from premium leather fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Checked,2299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_190,Baggit,Baggit Women's Brown Leather Checked Handbags,"Elevate your wardrobe with this brown handbags from Baggit. Crafted from premium leather fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Leather,,,Checked,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_191,Hidesign,Hidesign Women's Brown Synthetic Floral Handbags,"Elevate your wardrobe with this brown handbags from Hidesign. Crafted from premium synthetic fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Brown,Synthetic,,,Floral,2299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_192,Baggit,Baggit Women's Pink Canvas Floral Handbags,"Elevate your wardrobe with this pink handbags from Baggit. Crafted from premium canvas fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Tote Bag,Women,Pink,Canvas,,,Floral,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_193,Accessorize London,Accessorize London Women's Black Jute Striped Handbags,"Elevate your wardrobe with this black handbags from Accessorize London. Crafted from premium jute fabric offering superior comfort and durability. Features striped design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Black,Jute,,,Striped,2299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_194,Lavie,Lavie Women's Pink Canvas Checked Handbags,"Elevate your wardrobe with this pink handbags from Lavie. Crafted from premium canvas fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Pink,Canvas,,,Checked,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_195,Accessorize London,Accessorize London Women's Yellow Canvas Floral Handbags,"Elevate your wardrobe with this yellow handbags from Accessorize London. Crafted from premium canvas fabric offering superior comfort and durability. Features floral design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Yellow,Canvas,,,Floral,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_196,Baggit,Baggit Women's Yellow Jute Solid Handbags,"Elevate your wardrobe with this yellow handbags from Baggit. Crafted from premium jute fabric offering superior comfort and durability. Features solid design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Yellow,Jute,,,Solid,2299.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_197,Lino Perros,Lino Perros Women's Grey Canvas Checked Handbags,"Elevate your wardrobe with this grey handbags from Lino Perros. Crafted from premium canvas fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Grey,Canvas,,,Checked,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_198,Accessorize London,Accessorize London Women's Red Leather Embroidered Handbags,"Elevate your wardrobe with this red handbags from Accessorize London. Crafted from premium leather fabric offering superior comfort and durability. Features embroidered design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Red,Leather,,,Embroidered,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_199,Caprese,Caprese Women's Black Leather Checked Handbags,"Elevate your wardrobe with this black handbags from Caprese. Crafted from premium leather fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Black,Leather,,,Checked,4999.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
PROD_200,Caprese,Caprese Women's Olive Synthetic Checked Handbags,"Elevate your wardrobe with this olive handbags from Caprese. Crafted from premium synthetic fabric offering superior comfort and durability. Features checked design, suitable for casual outings and daily wear. Wash care: Machine wash cold with similar colors.",Handbags,Shoulder Bag,Women,Olive,Synthetic,,,Checked,3499.0,100.0,Excellent,100.0,100.0,100.0,100.0,[],[]
